step,state,next_state,action,reward,td_error,suddenness,goal_relevance,conduciveness,power,q_values_json
234,E,E,frwd,-10.0,-1.0944944406787726e-06,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999820153496}"
235,S,S1,,-1.0,-1.0944944406787726e-06,0.0,0.0,0.0,0.0,"{""frwd"": -13.399129853338167}"
236,S1,P,frwd,-5.0,1.1264477669183857,0.0,0.0,0.0,0.0,"{""frwd"": -18.999997284317782}"
237,P,E,frwd,-10.0,-2.610260310764352,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999874107447}"
238,E,E,frwd,-10.0,-7.807136761073252e-07,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999874107447}"
239,S,S1,,-1.0,-7.807136761073252e-07,0.0,0.0,0.0,0.0,"{""frwd"": -16.00939016410252}"
240,S1,P,frwd,-5.0,0.08374315293649452,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999806503146}"
241,P,E,frwd,-10.0,-1.8271824283277378,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999911875213}"
242,E,E,frwd,-10.0,-5.566968699355357e-07,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999911875213}"
243,S,S1,,-1.0,-5.566968699355357e-07,0.0,0.0,0.0,0.0,"{""frwd"": -17.836572592430258}"
244,S1,P,frwd,-5.0,-0.4347190485929429,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999862172833}"
245,P,E,frwd,-10.0,-1.2790278501375716,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999938312648}"
246,E,E,frwd,-10.0,-3.96825915061072e-07,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999938312648}"
247,S,S1,,-1.0,-3.96825915061072e-07,0.0,0.0,0.0,0.0,"{""frwd"": -19.11560044256783}"
248,S1,P,frwd,-5.0,-0.6496408535522039,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999018554245}"
249,P,E,frwd,-10.0,-0.895319602239298,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999956818854}"
250,E,E,frwd,-10.0,-2.827748179612399e-07,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999956818854}"
251,S,S1,,-1.0,-2.827748179612399e-07,0.0,0.0,0.0,0.0,"{""frwd"": -20.010920044807126}"
252,S1,P,frwd,-5.0,-0.6964848900911533,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999301329062}"
253,P,E,frwd,-10.0,-0.6267237979167088,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999969773198}"
254,E,E,frwd,-10.0,-2.0144004437838702e-07,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999969773198}"
255,S,S1,,-1.0,-2.0144004437838702e-07,0.0,0.0,0.0,0.0,"{""frwd"": -20.637643842723833}"
256,S1,P,frwd,-5.0,-0.6567548485013184,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999502769107}"
257,P,E,frwd,-10.0,-0.4387067129305091,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999978841238}"
258,E,E,frwd,-10.0,-1.434564019575646e-07,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999978841238}"
259,S,S1,,-1.0,-1.434564019575646e-07,0.0,0.0,0.0,0.0,"{""frwd"": -21.076350555654344}"
260,S1,G,frwd,10.0,-0.5781792064421601,0.0,0.0,0.0,0.0,"{""frwd"": 9.717524751000001}"
261,G,G,frwd,10.0,11.946636849466303,0.0,0.0,0.0,0.0,"{""frwd"": 9.717524751000001}"
262,S,S1,,-1.0,11.946636849466303,0.0,0.0,0.0,0.0,"{""frwd"": -9.12971370618804}"
263,S1,P,frwd,-5.0,2.8208665048463897,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999646225508}"
264,P,E,frwd,-10.0,-3.8910857926244744,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999985188866}"
265,E,E,frwd,-10.0,-1.0213334178388322e-07,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999985188866}"
266,S,S1,,-1.0,-1.0213334178388322e-07,0.0,0.0,0.0,0.0,"{""frwd"": -13.020799498812515}"
267,S1,P,frwd,-5.0,0.9240133893838651,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999974835885}"
268,P,E,frwd,-10.0,-2.7237600824131345,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999989632206}"
269,E,E,frwd,-10.0,-7.269304092005768e-08,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999989632206}"
270,S,S1,,-1.0,-7.269304092005768e-08,0.0,0.0,0.0,0.0,"{""frwd"": -15.74455958122565}"
271,S1,P,frwd,-5.0,-0.08860584968284115,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999982105189}"
272,P,E,frwd,-10.0,-1.9066320773163152,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999992742545}"
273,E,E,frwd,-10.0,-5.172492087979208e-08,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999992742545}"
274,S,S1,,-1.0,-5.172492087979208e-08,0.0,0.0,0.0,0.0,"{""frwd"": -17.651191658541965}"
275,S1,G,frwd,10.0,-0.5768147556533935,0.0,0.0,0.0,0.0,"{""frwd"": 9.8022673257}"
276,G,G,frwd,10.0,10.94196967550159,0.0,0.0,0.0,0.0,"{""frwd"": 9.8022673257}"
277,S,S1,,-1.0,10.94196967550159,0.0,0.0,0.0,0.0,"{""frwd"": -6.709221983040376}"
278,S1,G,frwd,10.0,2.550561483428053,0.0,0.0,0.0,0.0,"{""frwd"": 9.861587127990001}"
279,G,G,frwd,10.0,7.675395119469413,0.0,0.0,0.0,0.0,"{""frwd"": 9.861587127990001}"
280,S,S1,,-1.0,7.675395119469413,0.0,0.0,0.0,0.0,"{""frwd"": 0.9661731364290373}"
281,S1,P,frwd,-5.0,3.8577497206563787,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999987277681}"
282,P,E,frwd,-10.0,-6.91985190657845,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999994919781}"
283,E,E,frwd,-10.0,-3.679529747557808e-08,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999994919781}"
284,S,S1,,-1.0,-3.679529747557808e-08,0.0,0.0,0.0,0.0,"{""frwd"": -5.953678770149413}"
285,S1,P,frwd,-5.0,0.8320647896832832,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999990957211}"
286,P,E,frwd,-10.0,-4.843896344539647,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999996443847}"
287,E,E,frwd,-10.0,-2.6168205735643822e-08,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999996443847}"
288,S,S1,,-1.0,-2.6168205735643822e-08,0.0,0.0,0.0,0.0,"{""frwd"": -10.79757511468906}"
289,S1,P,frwd,-5.0,-0.7254066602474066,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999935740316}"
290,P,E,frwd,-10.0,-3.3907274482431675,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999997510693}"
291,E,E,frwd,-10.0,-1.8605792106995976e-08,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999997510693}"
292,S,S1,,-1.0,-1.8605792106995976e-08,0.0,0.0,0.0,0.0,"{""frwd"": -14.188302562932227}"
293,S1,G,frwd,10.0,-1.4232810731988395,0.0,0.0,0.0,0.0,"{""frwd"": 9.903110989593001}"
294,G,G,frwd,10.0,9.930330736069779,0.0,0.0,0.0,0.0,"{""frwd"": 9.903110989593001}"
295,S,S1,,-1.0,9.930330736069779,0.0,0.0,0.0,0.0,"{""frwd"": -4.257971826862448}"
296,S1,G,frwd,10.0,1.6848925474996526,0.0,0.0,0.0,0.0,"{""frwd"": 9.9321776927151}"
297,G,G,frwd,10.0,6.959079525091812,0.0,0.0,0.0,0.0,"{""frwd"": 9.9321776927151}"
298,S,S1,,-1.0,6.959079525091812,0.0,0.0,0.0,0.0,"{""frwd"": 2.7011076982293636}"
299,S1,P,frwd,-5.0,3.0583762550245464,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999995434611}"
300,P,E,frwd,-10.0,-7.440332297142259,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999998257486}"
301,E,E,frwd,-10.0,-1.3225689343698832e-08,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999998257486}"
302,S,S1,,-1.0,-1.3225689343698832e-08,0.0,0.0,0.0,0.0,"{""frwd"": -4.739224598912895}"
303,S1,P,frwd,-5.0,0.13197365828877236,0.0,0.0,0.0,0.0,"{""frwd"": -18.9999999675718}"
304,P,E,frwd,-10.0,-5.208232611570517,0.0,0.0,0.0,0.0,"{""frwd"": -9.99999999878024}"
305,E,E,frwd,-10.0,-9.399125744380398e-09,0.0,0.0,0.0,0.0,"{""frwd"": -9.99999999878024}"
306,S,S1,,-1.0,-9.399125744380398e-09,0.0,0.0,0.0,0.0,"{""frwd"": -9.947457210483412}"
307,S1,P,frwd,-5.0,-1.3138412443218987,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999976970926}"
308,P,E,frwd,-10.0,-3.645762830637127,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999146167}"
309,E,E,frwd,-10.0,-6.678187602915386e-09,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999146167}"
310,S,S1,,-1.0,-6.678187602915386e-09,0.0,0.0,0.0,0.0,"{""frwd"": -13.593220041120539}"
311,S1,P,frwd,-5.0,-1.9040448352973534,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999983649115}"
312,P,E,frwd,-10.0,-2.5520339832490992,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999402316}"
313,E,E,frwd,-10.0,-4.743890613667645e-09,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999402316}"
314,S,S1,,-1.0,-4.743890613667645e-09,0.0,0.0,0.0,0.0,"{""frwd"": -16.14525402436964}"
315,S1,P,frwd,-5.0,-2.0218805601854037,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999988393007}"
316,P,E,frwd,-10.0,-1.786423789555221,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999581622}"
317,E,E,frwd,-10.0,-3.36913643650405e-09,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999581622}"
318,S,S1,,-1.0,-3.36913643650405e-09,0.0,0.0,0.0,0.0,"{""frwd"": -17.93167781392486}"
319,S1,P,frwd,-5.0,-1.8976508153096927,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999991762145}"
320,P,E,frwd,-10.0,-1.2504966535983215,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999707136}"
321,E,E,frwd,-10.0,-2.3922837044665357e-09,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999707136}"
322,S,S1,,-1.0,-2.3922837044665357e-09,0.0,0.0,0.0,0.0,"{""frwd"": -19.182174467523183}"
323,S1,P,frwd,-5.0,-1.665989667188332,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999999415443}"
324,P,E,frwd,-10.0,-0.8753476581647411,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999794994}"
325,E,E,frwd,-10.0,-1.69831935181719e-09,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999794994}"
326,S,S1,,-1.0,-1.69831935181719e-09,0.0,0.0,0.0,0.0,"{""frwd"": -20.057522125687925}"
327,S1,P,frwd,-5.0,-1.4025366347363135,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999995852747}"
328,P,E,frwd,-10.0,-0.6127433611738649,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999856495}"
329,E,E,frwd,-10.0,-1.2054293563323882e-09,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999856495}"
330,S,S1,,-1.0,-1.2054293563323882e-09,0.0,0.0,0.0,0.0,"{""frwd"": -20.67026548686179}"
331,S1,P,frwd,-5.0,-1.1472163518323628,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999997058175}"
332,P,E,frwd,-10.0,-0.42892035314717064,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999899547}"
333,E,E,frwd,-10.0,-8.554245312097918e-10,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999899547}"
334,S,S1,,-1.0,-8.554245312097918e-10,0.0,0.0,0.0,0.0,"{""frwd"": -21.09918584000896}"
335,S1,P,frwd,-5.0,-0.9188599416323899,0.0,0.0,0.0,0.0,"{""frwd"": -18.9999999979136}"
336,P,E,frwd,-10.0,-0.30024424743398476,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999929683}"
337,E,E,frwd,-10.0,-6.069342362025054e-10,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999929683}"
338,S,S1,,-1.0,-6.069342362025054e-10,0.0,0.0,0.0,0.0,"{""frwd"": -21.399430087442944}"
339,S1,P,frwd,-5.0,-0.7242679059498481,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999998520536}"
340,P,E,frwd,-10.0,-0.21017097336766177,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999950777}"
341,E,E,frwd,-10.0,-4.3054839693468236e-10,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999950777}"
342,S,S1,,-1.0,-4.3054839693468236e-10,0.0,0.0,0.0,0.0,"{""frwd"": -21.609601060810604}"
343,S1,P,frwd,-5.0,-0.5637336969741618,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999998951086}"
344,P,E,frwd,-10.0,-0.14711968147361212,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999965544}"
345,E,E,frwd,-10.0,-3.0537172790445766e-10,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999965544}"
346,S,S1,,-1.0,-3.0537172790445766e-10,0.0,0.0,0.0,0.0,"{""frwd"": -21.756720742284216}"
347,S1,P,frwd,-5.0,-0.43433590187978904,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999999925646}"
348,P,E,frwd,-10.0,-0.10298377711397996,0.0,0.0,0.0,0.0,"{""frwd"": -9.99999999997588}"
349,E,E,frwd,-10.0,-2.1654997794939843e-10,0.0,0.0,0.0,0.0,"{""frwd"": -9.99999999997588}"
350,S,S1,,-1.0,-2.1654997794939843e-10,0.0,0.0,0.0,0.0,"{""frwd"": -21.859704519398196}"
351,S1,P,frwd,-5.0,-0.3318407511366267,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999473008}"
352,P,E,frwd,-10.0,-0.07208864403825323,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999983116}"
353,E,E,frwd,-10.0,-1.5353904814219277e-10,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999983116}"
354,S,S1,,-1.0,-1.5353904814219277e-10,0.0,0.0,0.0,0.0,"{""frwd"": -21.93179316343645}"
355,S1,P,frwd,-5.0,-0.25175245968596655,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999626546}"
356,P,E,frwd,-10.0,-0.05046205086823328,0.0,0.0,0.0,0.0,"{""frwd"": -9.99999999998818}"
357,E,E,frwd,-10.0,-1.088451995201467e-10,0.0,0.0,0.0,0.0,"{""frwd"": -9.99999999998818}"
358,S,S1,,-1.0,-1.088451995201467e-10,0.0,0.0,0.0,0.0,"{""frwd"": -21.982255214304683}"
359,S1,P,frwd,-5.0,-0.18985147551459924,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999999973539}"
360,P,E,frwd,-10.0,-0.03532343563715088,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999991726}"
361,E,E,frwd,-10.0,-7.714895389199228e-11,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999991726}"
362,S,S1,,-1.0,-7.714895389199228e-11,0.0,0.0,0.0,0.0,"{""frwd"": -22.017578649941832}"
363,S1,G,frwd,10.0,-0.1424333604822511,0.0,0.0,0.0,0.0,"{""frwd"": 9.95252438490057}"
364,G,G,frwd,10.0,12.292455178905703,0.0,0.0,0.0,0.0,"{""frwd"": 9.95252438490057}"
365,S,S1,,-1.0,12.292455178905703,0.0,0.0,0.0,0.0,"{""frwd"": -9.72512347103613}"
366,S1,P,frwd,-5.0,3.2192595459669646,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999812538}"
367,P,E,frwd,-10.0,-3.712462958638546,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999994207}"
368,E,E,frwd,-10.0,-5.467413188853243e-11,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999994207}"
369,S,S1,,-1.0,-5.467413188853243e-11,0.0,0.0,0.0,0.0,"{""frwd"": -13.437586429674674}"
370,S1,G,frwd,10.0,1.251116683344468,0.0,0.0,0.0,0.0,"{""frwd"": 9.9667670694304}"
371,G,G,frwd,10.0,9.72230303764861,0.0,0.0,0.0,0.0,"{""frwd"": 9.9667670694304}"
372,S,S1,,-1.0,9.72230303764861,0.0,0.0,0.0,0.0,"{""frwd"": -3.7152833920260644}"
373,S1,P,frwd,-5.0,3.500803498506253,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999999986721}"
374,P,E,frwd,-10.0,-5.515414982356327,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999995945}"
375,E,E,frwd,-10.0,-3.874127685321582e-11,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999995945}"
376,S,S1,,-1.0,-3.874127685321582e-11,0.0,0.0,0.0,0.0,"{""frwd"": -9.230698374382392}"
377,S1,P,frwd,-5.0,0.9614004037181686,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999905953}"
378,P,E,frwd,-10.0,-3.8607904876598895,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999997161}"
379,E,E,frwd,-10.0,-2.744791061104479e-11,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999997161}"
380,S,S1,,-1.0,-2.744791061104479e-11,0.0,0.0,0.0,0.0,"{""frwd"": -13.091488862042281}"
381,S1,P,frwd,-5.0,-0.36943314906545216,0.0,0.0,0.0,0.0,"{""frwd"": -18.9999999999334}"
382,P,E,frwd,-10.0,-2.7025533413693337,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999998012}"
383,E,E,frwd,-10.0,-1.944258087860362e-11,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999998012}"
384,S,S1,,-1.0,-1.944258087860362e-11,0.0,0.0,0.0,0.0,"{""frwd"": -15.794042203411614}"
385,S1,P,frwd,-5.0,-0.9882926065155366,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999952845}"
386,P,E,frwd,-10.0,-1.891787338963784,0.0,0.0,0.0,0.0,"{""frwd"": -9.99999999999861}"
387,E,E,frwd,-10.0,-1.377138403313438e-11,0.0,0.0,0.0,0.0,"{""frwd"": -9.99999999999861}"
388,S,S1,,-1.0,-1.377138403313438e-11,0.0,0.0,0.0,0.0,"{""frwd"": -17.685829542375398}"
389,S1,P,frwd,-5.0,-1.202587406081097,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999966615}"
390,P,E,frwd,-10.0,-1.3242511372783663,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999027}"
391,E,E,frwd,-10.0,-9.753264862411014e-12,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999027}"
392,S,S1,,-1.0,-9.753264862411014e-12,0.0,0.0,0.0,0.0,"{""frwd"": -19.010080679653765}"
393,S1,G,frwd,10.0,-1.1993589913219278,0.0,0.0,0.0,0.0,"{""frwd"": 9.97673694860128}"
394,G,G,frwd,10.0,11.396743180018474,0.0,0.0,0.0,0.0,"{""frwd"": 9.97673694860128}"
395,S,S1,,-1.0,11.396743180018474,0.0,0.0,0.0,0.0,"{""frwd"": -7.613337499635291}"
396,S1,G,frwd,10.0,2.237569364679639,0.0,0.0,0.0,0.0,"{""frwd"": 9.983715864020896}"
397,G,G,frwd,10.0,7.9796045331762295,0.0,0.0,0.0,0.0,"{""frwd"": 9.983715864020896}"
398,S,S1,,-1.0,7.9796045331762295,0.0,0.0,0.0,0.0,"{""frwd"": 0.3662670335409386}"
399,S1,P,frwd,-5.0,3.720791779233329,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999976367}"
400,P,E,frwd,-10.0,-6.739880110055901,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999318}"
401,E,E,frwd,-10.0,-6.906475391588174e-12,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999318}"
402,S,S1,,-1.0,-6.906475391588174e-12,0.0,0.0,0.0,0.0,"{""frwd"": -6.373613076514962}"
403,S1,G,frwd,10.0,0.7847866157482375,0.0,0.0,0.0,0.0,"{""frwd"": 9.988601104814627}"
404,G,G,frwd,10.0,7.609006221254437,0.0,0.0,0.0,0.0,"{""frwd"": 9.988601104814627}"
405,S,S1,,-1.0,7.609006221254437,0.0,0.0,0.0,0.0,"{""frwd"": 1.2353931447394748}"
406,S1,G,frwd,10.0,2.6037823107624645,0.0,0.0,0.0,0.0,"{""frwd"": 9.992020773370239}"
407,G,G,frwd,10.0,5.327227665388121,0.0,0.0,0.0,0.0,"{""frwd"": 9.992020773370239}"
408,S,S1,,-1.0,5.327227665388121,0.0,0.0,0.0,0.0,"{""frwd"": 6.562620810127596}"
409,S1,P,frwd,-5.0,3.260999087188518,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999983274}"
410,P,E,frwd,-10.0,-8.598786243033762,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999522}"
411,E,E,frwd,-10.0,-4.888889293397369e-12,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999522}"
412,S,S1,,-1.0,-4.888889293397369e-12,0.0,0.0,0.0,0.0,"{""frwd"": -2.0361654329061665}"
413,S1,P,frwd,-5.0,-0.03897292458715342,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999988162}"
414,P,E,frwd,-10.0,-6.019150370124954,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999666}"
415,E,E,frwd,-10.0,-3.461764208623208e-12,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999666}"
416,S,S1,,-1.0,-3.461764208623208e-12,0.0,0.0,0.0,0.0,"{""frwd"": -8.055315803031121}"
417,S1,P,frwd,-5.0,-1.6524516471447455,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999991623}"
418,P,E,frwd,-10.0,-4.213405259088402,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999766}"
419,E,E,frwd,-10.0,-2.4492408101650653e-12,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999766}"
420,S,S1,,-1.0,-2.4492408101650653e-12,0.0,0.0,0.0,0.0,"{""frwd"": -12.268721062119523}"
421,S1,P,frwd,-5.0,-2.29433557295519,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999999999407}"
422,P,E,frwd,-10.0,-2.9493836813625425,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999837}"
423,E,E,frwd,-10.0,-1.7340795466225244e-12,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999837}"
424,S,S1,,-1.0,-1.7340795466225244e-12,0.0,0.0,0.0,0.0,"{""frwd"": -15.218104743482066}"
425,S1,G,frwd,10.0,-2.40236849503652,0.0,0.0,0.0,0.0,"{""frwd"": 9.994414541359168}"
426,G,G,frwd,10.0,10.263923349211595,0.0,0.0,0.0,0.0,"{""frwd"": 9.994414541359168}"
427,S,S1,,-1.0,10.263923349211595,0.0,0.0,0.0,0.0,"{""frwd"": -4.954181394270471}"
428,S1,P,frwd,-5.0,1.089601357761567,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999995804}"
429,P,E,frwd,-10.0,-5.1437455817177264,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999886}"
430,E,E,frwd,-10.0,-1.2288836614970932e-12,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999886}"
431,S,S1,,-1.0,-1.2288836614970932e-12,0.0,0.0,0.0,0.0,"{""frwd"": -10.097926975988198}"
432,S1,P,frwd,-5.0,-0.6260903566306893,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999997033}"
433,P,E,frwd,-10.0,-3.6006219072027394,0.0,0.0,0.0,0.0,"{""frwd"": -9.99999999999992}"
434,E,E,frwd,-10.0,-8.686384944667225e-13,0.0,0.0,0.0,0.0,"{""frwd"": -9.99999999999992}"
435,S,S1,,-1.0,-8.686384944667225e-13,0.0,0.0,0.0,0.0,"{""frwd"": -13.698548883190938}"
436,S1,P,frwd,-5.0,-1.4104311645862222,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999997904}"
437,P,E,frwd,-10.0,-2.520435335042153,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999943}"
438,E,E,frwd,-10.0,-6.139089236967265e-13,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999943}"
439,S,S1,,-1.0,-6.139089236967265e-13,0.0,0.0,0.0,0.0,"{""frwd"": -16.21898421823309}"
440,S1,P,frwd,-5.0,-1.6678193556717362,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999999999852}"
441,P,E,frwd,-10.0,-1.764304734529673,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999961}"
442,E,E,frwd,-10.0,-4.3378634018154114e-13,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999961}"
443,S,S1,,-1.0,-4.3378634018154114e-13,0.0,0.0,0.0,0.0,"{""frwd"": -17.983288952762763}"
444,S1,G,frwd,10.0,-1.643835827293228,0.0,0.0,0.0,0.0,"{""frwd"": 9.996090178951418}"
445,G,G,frwd,10.0,11.093931034145713,0.0,0.0,0.0,0.0,"{""frwd"": 9.996090178951418}"
446,S,S1,,-1.0,11.093931034145713,0.0,0.0,0.0,0.0,"{""frwd"": -6.8893579186170495}"
447,S1,P,frwd,-5.0,1.8446763001140838,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999998952}"
448,P,E,frwd,-10.0,-4.563192624414602,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999973}"
449,E,E,frwd,-10.0,-3.0802027595200344e-13,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999973}"
450,S,S1,,-1.0,-3.0802027595200344e-13,0.0,0.0,0.0,0.0,"{""frwd"": -11.452550543031652}"
451,S1,P,frwd,-5.0,0.05921140148791579,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999999999926}"
452,P,E,frwd,-10.0,-3.1942348370903053,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999982}"
453,E,E,frwd,-10.0,-2.1742607714259064e-13,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999982}"
454,S,S1,,-1.0,-2.1742607714259064e-13,0.0,0.0,0.0,0.0,"{""frwd"": -14.646785380121958}"
455,S1,P,frwd,-5.0,-0.8209954249728417,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999478}"
456,P,E,frwd,-10.0,-2.235964385963271,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999988}"
457,E,E,frwd,-10.0,-1.5347723092418163e-13,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999988}"
458,S,S1,,-1.0,-1.5347723092418163e-13,0.0,0.0,0.0,0.0,"{""frwd"": -16.88274976608523}"
459,S1,P,frwd,-5.0,-1.1784071816910724,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999999999963}"
460,P,E,frwd,-10.0,-1.5651750701743314,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999991}"
461,E,E,frwd,-10.0,-1.0871303857129532e-13,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999991}"
462,S,S1,,-1.0,-1.0871303857129532e-13,0.0,0.0,0.0,0.0,"{""frwd"": -18.44792483625956}"
463,S1,P,frwd,-5.0,-1.2474822961308196,0.0,0.0,0.0,0.0,"{""frwd"": -18.99999999999974}"
464,P,E,frwd,-10.0,-1.0956225491220621,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999993}"
